P1,P2,P3,P4,P4.1,P5,P5.1,P5.2,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,Resultado
2,0,1,15:30:00,1,0,0,0,27,0:00:00,11111,1,1,1,1,3,1,11,211,1,1,111,2,1,1,1,22,1111111111,2,1,1,1,1,1,0,1,1,,,,,,,7
2,0,2,116:00:00,1,1,0,0,28,0:00:00,11111,1,2,1,1,1,2,11,211,1,1,111,0,1,1,0,47,1111111111,2,1,1,1,1,1,2,1,1,,,,,,,7
2,2,0,16:30:00,1,1,0,0,29,0:00:00,11111,0,2,1,1,3,2,11,211,1,2,111,2,1,4,0,44,1111111111,2,0,1,1,1,0,2,1,1,,,,,,,7
2,2,0,168:00:00,1,1,0,0,15,0:00:00,11121,0,2,1,1,1,2,11,211,1,1,111,2,1,1,0,49,1111111111,2,1,1,0,1,1,0,1,1,,,,,,,7
2,0,0,80:00:00,1,1,0,0,17,0:00:00,11121,1,2,1,1,3,2,11,211,1,1,111,2,1,1,0,43,1111111111,2,1,1,1,1,1,2,1,1,,,,,,,7
2,2,1,38:00:00,1,1,0,0,29,0:00:00,11121,1,2,1,1,0,1,11,121,1,0,111,1,2,0,0,43,1111111111,2,1,1,1,1,1,2,0,1,,,,,,,7
2,2,2,23:00:00,1,1,0,0,20,0:00:00,11121,1,1,1,1,1,1,11,121,1,1,111,1,2,0,0,16,1111111111,2,0,1,1,1,1,2,1,1,,,,,,,7
2,2,1,60:00:00,1,0,0,0,28,0:00:00,11121,1,2,1,1,3,0,11,121,1,1,111,1,2,0,0,16,1111111111,2,1,1,1,1,0,1,1,1,,,,,,,7
2,2,2,21:30:00,1,1,0,0,26,0:00:00,11121,1,2,1,1,3,1,11,121,1,1,111,1,2,0,0,21,1111111111,2,1,0,1,1,1,1,1,1,,,,,,,7
2,2,1,11:30:00,1,1,0,0,27,0:00:00,11111,0,2,0,1,3,0,11,121,1,1,111,0,2,0,1,35,1111111111,1,1,1,1,1,1,1,1,1,,,,,,,7
2,2,2,2:00:00,1,1,0,0,24,0:00:00,11111,0,1,1,1,1,2,11,121,1,1,111,2,4,0,0,25,1111111111,1,1,1,1,0,1,1,1,1,,,,,,,7
2,0,1,50:00:00,1,1,0,0,25,0:00:00,11121,0,2,1,1,3,2,11,121,1,0,111,2,4,0,0,39,1111111111,1,1,1,1,1,1,1,1,1,,,,,,,7
2,0,2,12:00:00,1,0,0,0,23,0:00:00,11121,0,0,0,1,3,1,11,121,1,1,111,2,0,0,0,38,1111111111,1,1,1,1,1,1,2,1,1,,,,,,,7
2,2,0,12:30:00,1,1,0,0,22,0:00:00,11121,1,2,1,1,3,2,11,121,1,1,111,2,0,1,0,35,1111111111,1,0,1,1,1,1,2,1,1,,,,,,,7
2,2,1,120:30:00,1,1,0,0,21,0:00:00,11111,1,2,1,1,3,1,11,121,1,1,111,2,0,2,0,43,1111111111,2,1,0,0,1,1,2,0,1,,,,,,,7
2,2,2,13:30:00,1,1,0,0,12,0:00:00,11111,1,0,1,1,3,0,11,121,1,1,111,0,0,1,1,35,1111111111,1,1,1,1,1,1,2,1,1,,,,,,,7
2,0,1,14:00:00,1,1,0,0,20,0:00:00,11121,0,2,1,1,3,1,11,121,1,1,111,2,0,2,0,28,1111111111,0,1,1,1,1,1,1,1,1,,,,,,,7
2,0,2,95:30:00,1,1,0,0,19,0:00:00,11121,1,2,1,1,3,2,11,121,1,1,111,1,0,1,2,57,1111111111,1,1,1,1,1,1,2,1,1,,,,,,,7
2,0,1,32:30:00,1,1,0,0,18,0:00:00,11111,1,2,0,0,1,0,11,121,1,1,111,1,0,1,0,58,1111111111,0,1,1,1,1,0,0,1,1,,,,,,,7
2,0,2,6:30:00,1,1,0,0,30,0:00:00,11111,1,2,1,1,3,2,11,121,1,1,111,1,1,2,0,26,1111111111,1,1,1,1,1,1,2,1,1,,,,,,,7
2,2,0,17:00:00,1,1,0,0,17,0:00:00,11111,0,2,1,1,3,2,11,121,1,1,111,1,1,1,0,28,1111111111,1,1,2,0,1,1,1,1,1,,,,,,,7
2,2,0,17:30:00,1,1,0,0,16,0:00:00,11121,0,2,1,1,3,2,11,121,1,1,111,2,1,1,0,27,1111111111,2,1,1,1,1,1,1,1,1,,,,,,,7
2,0,0,18:00:00,1,1,0,0,15,0:00:00,11121,1,0,1,1,0,2,11,121,1,2,111,2,1,1,0,42,1111111111,2,0,1,1,1,1,0,1,1,,,,,,,7
2,2,1,98:30:00,1,1,0,0,30,0:00:00,11121,1,2,1,1,3,2,12,111,1,1,111,2,1,0,0,23,1111111111,2,1,1,1,1,1,1,1,1,,,,,,,7
2,2,2,9:00:00,1,1,0,0,22,0:00:00,11121,1,2,1,1,3,2,12,111,1,1,111,2,1,0,1,77,1111111111,2,1,1,1,1,1,1,0,1,,,,,,,7
2,2,1,55:00:00,1,1,0,0,21,0:00:00,11121,1,2,1,1,3,0,12,111,1,1,111,2,1,0,0,28,1111111111,0,1,1,1,1,1,1,1,1,,,,,,,7
2,2,2,10:30:00,1,1,0,0,20,0:00:00,11121,1,2,2,1,3,2,12,111,1,1,111,1,5,0,0,47,1111111111,2,1,1,1,0,1,1,1,1,,,,,,,7
2,2,1,11:00:00,1,1,0,0,19,0:00:00,11111,0,2,1,1,1,0,12,111,1,1,111,1,1,0,2,48,1111111111,2,1,1,1,1,0,1,1,1,,,,,,,7
2,2,2,62:30:00,1,0,0,0,18,0:00:00,11111,0,2,1,0,3,0,12,111,1,1,111,1,1,0,0,52,1111111111,2,1,1,1,1,1,2,1,1,,,,,,,7
2,0,1,3:00:00,1,1,0,0,23,0:00:00,11121,0,2,1,1,0,2,12,111,1,0,111,2,1,1,0,30,1111111111,1,1,1,0,1,1,2,1,1,,,,,,,7
2,0,2,73:30:00,1,1,0,0,24,0:00:00,11121,0,2,1,1,1,2,12,111,1,1,111,0,1,1,0,17,1111111111,1,0,1,1,1,1,2,1,1,,,,,,,7
2,2,0,4:00:00,1,1,0,0,17,0:00:00,11121,1,1,1,1,3,1,12,111,1,1,111,2,1,2,0,22,1111111111,1,1,0,1,1,0,2,1,1,,,,,,,7
2,2,1,104:30:00,1,1,0,0,25,0:00:00,11111,1,2,1,1,3,1,12,111,1,1,111,2,2,1,0,16,1111111111,1,1,1,1,1,1,2,1,1,,,,,,,7
2,2,2,75:00:00,1,1,0,0,17,0:00:00,11111,1,2,1,1,3,1,12,111,1,1,111,2,3,3,0,31,1111111111,0,1,1,1,0,1,0,1,1,,,,,,,7
2,0,1,14:30:00,1,1,0,0,26,0:00:00,11121,0,2,1,1,3,1,12,111,1,0,111,2,1,1,0,30,1111111111,1,1,2,1,1,1,2,1,1,,,,,,,7
2,0,2,100:30:00,1,1,0,0,16,0:00:00,11121,1,2,1,1,3,0,12,111,1,1,111,0,1,1,0,16,1111111111,1,1,0,1,1,1,2,0,1,,,,,,,7
2,0,1,15:30:00,1,0,0,0,27,0:00:00,11111,1,1,1,1,3,1,12,111,1,1,111,2,1,1,1,16,1111111111,2,1,1,1,1,1,0,1,1,,,,,,,7
2,0,2,16:00:00,1,1,0,0,28,0:00:00,11111,1,2,1,1,1,2,12,111,1,1,111,0,1,1,0,49,1111111111,2,1,1,1,1,1,2,1,1,,,,,,,7
2,2,0,16:30:00,1,1,0,0,29,0:00:00,11111,0,2,1,1,3,2,12,111,1,2,111,2,1,4,0,41,1111111111,2,0,1,1,1,0,2,1,1,,,,,,,7
2,2,0,168:00:00,1,1,0,0,15,0:00:00,11121,0,2,1,1,1,2,12,111,1,1,111,2,1,1,0,21,1111111111,2,1,1,0,1,1,0,1,1,,,,,,,7
2,0,0,80:00:00,1,1,0,0,17,0:00:00,11121,1,2,1,1,3,2,12,111,1,1,111,2,1,1,0,33,1111111111,2,1,1,1,1,1,2,1,1,,,,,,,7
2,2,1,8:00:00,1,1,0,0,29,0:00:00,11121,1,2,1,1,0,1,12,111,1,0,111,1,2,0,0,30,1111111111,2,1,1,1,1,1,2,0,1,,,,,,,7
2,2,2,23:00:00,1,1,0,0,20,0:00:00,11121,1,1,1,1,1,1,12,111,1,1,111,1,2,0,0,64,1111111111,2,0,1,1,1,1,2,1,1,,,,,,,7
2,2,1,60:00:00,1,0,0,0,28,0:00:00,11121,1,2,1,1,3,0,12,111,1,1,111,1,2,0,0,27,1111111111,2,1,1,1,1,0,1,1,1,,,,,,,7
2,2,2,1:30:00,1,1,0,0,26,0:00:00,11121,1,2,1,1,3,1,12,111,1,1,111,1,2,0,0,17,1111111111,2,1,0,1,1,1,1,1,1,,,,,,,7
2,2,1,41:30:00,1,1,0,0,27,0:00:00,11111,0,2,0,1,3,0,12,111,1,1,111,0,2,0,1,27,1111111111,1,1,1,1,1,1,1,1,1,,,,,,,7
2,2,2,2:00:00,1,1,0,0,24,0:00:00,11111,0,1,1,1,1,2,12,111,1,1,111,2,4,0,0,32,1111111111,1,1,1,1,0,1,1,1,1,,,,,,,7
2,0,1,50:00:00,1,1,0,0,25,0:00:00,11121,0,2,1,1,3,2,12,111,1,0,111,2,4,0,0,24,1111111111,1,1,1,1,1,1,1,1,1,,,,,,,7
2,0,2,12:00:00,1,0,0,0,23,0:00:00,11121,0,0,0,1,3,1,12,111,1,1,111,2,0,0,0,25,1111111111,1,1,1,1,1,1,2,1,1,,,,,,,7
2,2,0,12:30:00,1,1,0,0,22,0:00:00,11121,1,2,1,1,3,2,12,111,1,1,111,2,0,1,0,50,1111111111,1,0,1,1,1,1,2,1,1,,,,,,,7
2,2,1,120:30:00,1,1,0,0,21,0:00:00,11111,1,2,1,1,3,1,12,111,1,1,111,2,0,2,0,28,1111111111,2,1,0,0,1,1,2,0,1,,,,,,,7
2,2,2,13:30:00,1,1,0,0,12,0:00:00,11111,1,0,1,1,3,0,12,111,1,1,111,0,0,1,1,52,1111111111,1,1,1,1,1,1,2,1,1,,,,,,,7
2,0,1,14:00:00,1,1,0,0,20,0:00:00,11121,0,2,1,1,3,1,12,111,1,1,111,2,0,2,0,28,1111111111,0,1,1,1,1,1,1,1,1,,,,,,,7
2,0,2,55:30:00,1,1,0,0,19,0:00:00,11121,1,2,1,1,3,2,12,111,1,1,111,1,0,1,2,35,1111111111,1,1,1,1,1,1,2,1,1,,,,,,,7
2,0,1,32:30:00,1,1,0,0,18,0:00:00,11111,1,2,0,0,1,0,12,111,1,1,111,1,0,1,0,43,1111111111,0,1,1,1,1,0,0,1,1,,,,,,,7
2,0,2,66:30:00,1,1,0,0,30,0:00:00,11111,1,2,1,1,3,2,12,111,1,1,111,1,1,2,0,51,1111111111,1,1,1,1,1,1,2,1,1,,,,,,,7
2,2,0,17:00:00,1,1,0,0,17,0:00:00,11111,0,2,1,1,3,2,12,111,1,1,111,1,1,1,0,28,1111111111,1,1,2,0,1,1,1,1,1,,,,,,,7
2,2,0,17:30:00,1,1,0,0,16,0:00:00,11121,0,2,1,1,3,2,12,111,1,1,111,2,1,1,0,22,1111111111,2,1,1,1,1,1,1,1,1,,,,,,,7
2,0,0,28:00:00,1,1,0,0,15,0:00:00,11121,1,0,1,1,0,2,12,111,1,2,111,2,1,1,0,47,1111111111,2,0,1,1,1,1,0,1,1,,,,,,,7
2,1,3,0:15:00,1,1,0,0,2,0:00:00,11111,11111,1,1,1,1,2,11,111,1,1,111,1,1,0,2,37,2111111111,1,1,1,1,2,0,1,1,2,,,,,,,10
2,1,3,3:00:00,3,2,2,1,6,0:00:00,11111,11111,1,1,1,1,2,11,111,1,1,111,1,1,0,0,38,1211111111,1,1,1,1,2,0,1,1,2,,,,,,,10
2,1,3,0:15:00,5,1,0,0,1,0:00:00,11111,11112,0,1,1,1,2,11,111,1,1,111,0,1,0,0,39,1112111111,1,1,1,1,2,0,1,1,2,,,,,,,10
2,1,3,3:00:00,7,1,0,0,5,0:00:00,12111,11111,1,1,1,1,2,11,111,1,1,111,1,1,0,0,40,1111211111,1,1,1,1,2,0,1,1,2,,,,,,,10
2,1,3,0:15:00,6,1,0,0,4,0:00:00,11111,11111,1,1,1,1,2,11,111,1,1,111,1,1,0,0,30,1111121111,1,1,1,1,2,0,1,1,2,,,,,,,10
2,1,3,3:00:00,4,1,0,0,2,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,0,0,31,1111112111,1,1,1,1,2,1,0,1,2,,,,,,,10
2,1,3,0:15:00,8,1,0,0,6,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,0,0,32,1111111211,1,1,1,1,1,1,1,1,2,,,,,,,10
2,1,3,3:00:00,2,1,0,0,1,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,5,0,33,1111111112,1,1,1,1,1,2,1,1,2,,,,,,,10
2,1,3,0:15:00,1,1,0,0,15,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,5,0,34,2211111111,1,1,1,1,1,1,1,1,2,,,,,,,10
2,1,3,3:00:00,3,1,0,0,4,0:00:00,11111,11111,1,1,1,1,0,11,111,1,1,111,1,1,5,0,35,2112111111,1,1,1,1,1,1,1,1,2,,,,,,,10
2,1,3,0:15:00,5,1,0,0,2,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,0,0,25,2111211111,1,1,1,1,1,1,1,1,2,,,,,,,10
2,1,3,3:00:00,7,1,0,0,6,0:00:00,11111,11111,1,1,1,1,1,11,111,0,0,111,1,1,0,0,26,2111121111,1,1,1,1,2,1,1,1,2,,,,,,,10
2,1,3,0:15:00,1,1,0,0,10,0:00:00,11111,11211,1,1,1,0,1,11,111,1,1,111,1,1,0,0,27,2111112111,1,1,1,1,2,1,1,1,2,,,,,,,10
2,1,3,3:00:00,3,1,0,0,1,0:00:00,12111,11211,1,1,1,1,1,11,111,1,1,111,1,1,0,0,28,2111111211,1,1,1,1,2,1,1,1,2,,,,,,,10
2,1,3,0:15:00,5,1,0,0,2,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,0,0,29,2111111112,1,1,1,1,2,1,1,1,2,,,,,,,10
2,1,3,3:00:00,7,1,0,0,3,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,0,0,20,1212111111,1,1,0,1,2,1,1,1,2,,,,,,,10
2,1,3,0:15:00,6,1,0,0,4,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,0,0,21,1211211111,1,1,1,1,2,1,1,1,2,,,,,,,10
2,1,3,3:00:00,4,1,0,0,5,0:00:00,11111,11111,1,1,1,1,2,11,111,1,1,111,1,1,1,0,22,1211121111,1,1,1,1,2,1,1,1,2,,,,,,,10
2,1,3,0:15:00,8,2,2,1,5,0:00:00,11111,11111,1,1,1,1,2,11,111,1,1,111,1,1,1,0,23,1211112111,1,1,1,1,2,1,1,1,2,,,,,,,10
2,1,3,3:00:00,2,1,0,0,4,0:00:00,11211,11211,1,1,1,1,2,11,111,1,1,111,1,1,1,0,24,1211111211,1,1,1,1,2,1,1,1,2,,,,,,,10
2,1,3,0:15:00,1,1,0,0,2,0:00:00,11111,11111,1,1,1,1,2,11,111,1,1,111,1,1,1,0,25,1211111112,1,1,1,1,2,1,1,1,2,,,,,,,10
2,1,3,3:00:00,3,1,0,0,20,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,3,1,0,26,1112211111,1,1,1,1,2,1,1,1,2,,,,,,,10
2,1,3,0:15:00,5,1,0,0,1,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,3,1,0,27,1112121111,1,1,1,1,2,1,1,1,2,,,,,,,10
2,1,3,3:00:00,7,1,0,0,5,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,3,1,0,20,1112112111,1,1,1,1,2,1,1,1,2,,,,,,,10
2,1,3,0:15:00,7,1,0,0,4,0:00:00,11111,11111,1,0,1,1,1,11,111,1,1,111,0,3,1,0,21,1112111211,1,1,1,1,2,1,1,1,2,,,,,,,10
2,1,3,3:00:00,4,1,0,0,2,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,3,1,0,22,1112111112,1,1,1,1,2,1,1,1,2,,,,,,,10
2,1,3,0:15:00,1,1,0,0,6,0:00:00,11112,11111,1,1,1,1,1,11,111,1,1,111,1,3,1,3,23,1111221111,1,1,1,1,2,1,1,1,2,,,,,,,10
2,1,3,3:00:00,3,1,0,0,1,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,3,1,0,24,1111212111,1,1,1,1,2,1,1,1,2,,,,,,,10
2,1,3,0:15:00,5,1,0,0,5,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,1,0,25,1111211211,1,1,1,1,2,1,1,1,2,,,,,,,10
2,1,3,3:00:00,7,2,2,1,4,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,1,0,26,1111211112,1,1,1,1,2,1,1,1,2,,,,,,,10
2,1,3,0:15:00,6,1,0,0,2,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,1,0,27,1111122111,1,1,1,1,2,0,1,1,2,,,,,,,10
2,1,3,3:00:00,4,1,0,0,6,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,1,0,28,1111121211,1,1,1,1,2,0,1,1,2,,,,,,,10
2,1,3,0:15:00,8,1,0,0,1,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,1,0,29,1111121112,1,1,1,1,0,0,1,1,2,,,,,,,10
2,1,3,3:00:00,2,1,0,0,4,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,0,0,30,1111112211,1,1,1,1,2,0,1,1,2,,,,,,,10
2,1,3,0:15:00,1,1,0,0,5,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,0,0,31,1111112112,1,1,1,1,2,0,1,1,2,,,,,,,10
2,1,3,3:00:00,3,1,0,0,5,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,0,0,32,1111111212,1,1,1,1,2,1,1,1,2,,,,,,,10
2,1,3,0:15:00,5,1,0,0,4,0:00:00,11111,11111,1,1,1,1,0,11,111,1,1,111,1,1,0,0,33,2212111111,1,1,1,1,2,2,1,1,2,,,,,,,10
2,1,3,3:00:00,7,1,0,0,2,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,0,0,34,2211211111,1,1,1,1,2,1,1,1,2,,,,,,,10
2,1,3,0:15:00,1,1,0,0,6,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,0,1,35,2211121111,1,1,1,1,1,1,1,1,2,,,,,,,10
2,1,3,3:00:00,3,1,0,0,1,0:00:00,11111,11112,1,1,1,1,1,11,111,1,1,111,1,1,0,2,36,2211112111,1,1,1,1,1,1,1,1,2,,,,,,,10
2,1,3,0:15:00,5,1,0,0,5,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,0,0,37,2211111211,1,1,1,1,1,1,1,1,2,,,,,,,10
2,1,3,3:00:00,7,1,0,0,4,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,0,0,38,2211111112,1,1,1,1,1,1,1,1,2,,,,,,,10
2,1,3,0:15:00,6,1,0,0,10,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,0,0,39,2112211111,1,1,1,1,1,1,1,1,2,,,,,,,10
2,1,3,3:00:00,4,1,0,0,6,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,0,0,40,2112121111,1,1,1,1,2,1,1,1,2,,,,,,,10
2,1,3,0:15:00,8,1,0,0,15,0:00:00,11111,11111,1,1,1,1,1,11,111,0,1,111,1,1,0,0,36,2112112111,1,1,1,1,2,1,1,1,2,,,,,,,10
2,1,3,3:00:00,2,1,0,0,5,0:00:00,11111,11111,0,1,1,1,1,11,111,1,1,111,1,2,0,0,37,2112111211,1,1,1,1,2,1,1,1,2,,,,,,,10
2,1,3,0:15:00,1,1,0,0,4,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,2,1,0,38,2112111112,1,1,1,1,2,1,1,1,2,,,,,,,10
2,1,3,3:00:00,3,1,0,0,2,0:00:00,11111,11111,1,1,1,1,1,11,111,1,0,111,1,2,1,0,39,2111221111,1,1,1,1,2,1,1,1,2,,,,,,,10
2,1,3,0:15:00,5,1,0,0,6,0:00:00,11111,11111,1,1,1,1,2,11,111,1,1,111,1,2,1,0,40,2111212111,1,1,1,1,2,1,1,1,2,,,,,,,10
2,1,3,3:00:00,7,1,0,0,1,0:00:00,11111,11211,1,1,1,1,2,11,111,1,1,111,1,2,1,0,30,2111211211,1,1,1,1,2,1,1,1,2,,,,,,,10
2,1,3,0:15:00,1,1,0,0,1,0:00:00,11111,11111,1,0,1,1,2,11,111,1,1,111,1,1,1,0,31,2111211112,1,1,0,1,2,1,1,1,2,,,,,,,10
2,1,3,3:00:00,3,2,1,1,2,0:00:00,11111,11111,1,1,1,1,2,11,111,1,1,111,1,1,1,0,32,2111122111,1,1,1,1,2,1,1,1,2,,,,,,,10
2,1,3,0:15:00,5,1,0,0,20,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,1,0,33,2111121211,1,1,1,1,2,1,1,1,2,,,,,,,10
2,1,3,3:00:00,7,1,0,0,4,0:00:00,11111,11111,1,1,1,0,1,11,111,1,1,111,1,1,1,0,34,2111121112,1,1,1,1,2,1,1,1,2,,,,,,,10
2,1,3,0:15:00,6,1,0,0,5,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,1,0,35,2111112211,1,1,1,1,2,0,1,1,2,,,,,,,10
2,1,3,3:00:00,4,1,0,0,5,0:00:00,12111,11111,1,1,1,1,1,11,111,1,1,111,1,1,1,0,25,2111112112,1,1,1,1,2,0,1,1,2,,,,,,,10
2,1,3,0:15:00,8,1,0,0,4,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,1,0,26,2111111212,1,1,1,1,2,0,1,1,2,,,,,,,10
2,1,3,3:00:00,2,1,0,0,2,0:00:00,11211,11111,1,1,1,1,1,11,111,1,1,111,1,1,4,0,27,1212211111,1,1,1,1,2,0,1,1,2,,,,,,,10
2,1,3,0:15:00,1,1,0,0,6,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,4,0,28,1212121111,1,1,1,1,2,0,1,1,2,,,,,,,10
2,1,3,3:00:00,3,1,0,0,1,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,1,3,29,1212112111,1,1,1,1,2,1,1,1,2,,,,,,,10
2,1,3,0:15:00,5,1,0,0,6,0:00:00,11111,11211,1,1,1,1,1,11,111,1,1,111,1,1,1,0,20,1212111211,1,1,1,1,2,1,1,1,2,,,,,,,10
2,1,3,3:00:00,7,1,0,0,5,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,2,0,21,1212111112,1,1,1,1,2,1,1,1,2,,,,,,,10
2,1,3,0:15:00,1,1,0,0,4,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,2,0,22,1211221111,1,1,1,1,1,1,1,1,2,,,,,,,10
2,1,3,3:00:00,3,1,0,0,2,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,2,3,23,1211212111,1,1,1,1,1,0,1,1,2,,,,,,,10
2,1,3,0:15:00,5,1,0,0,6,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,2,0,24,1211211211,1,1,1,1,1,1,1,1,2,,,,,,,10
2,1,3,3:00:00,7,1,0,0,1,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,2,0,25,1211211112,1,1,1,1,1,1,1,1,2,,,,,,,10
2,1,3,0:15:00,6,1,0,0,5,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,2,0,26,1211122111,1,1,1,1,1,1,1,1,2,,,,,,,10
2,1,3,3:00:00,4,1,0,0,4,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,2,0,27,1211121211,1,1,1,1,2,1,1,1,2,,,,,,,10
2,1,3,0:15:00,8,1,0,0,15,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,2,0,20,1211121112,1,1,1,1,2,1,1,1,2,,,,,,,10
2,1,3,3:00:00,2,1,0,0,6,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,2,0,21,1211112211,1,1,1,1,2,1,0,1,2,,,,,,,10
2,1,3,0:15:00,1,1,0,0,1,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,4,1,0,22,1211112112,1,1,1,1,2,1,1,1,2,,,,,,,10
2,1,3,3:00:00,3,1,0,0,3,0:00:00,11111,11111,1,1,0,1,1,11,111,1,1,111,1,1,1,0,23,1211111212,1,1,1,1,2,0,1,1,2,,,,,,,10
2,1,3,0:15:00,5,1,0,0,10,0:00:00,11111,11111,1,1,1,1,1,11,111,1,0,111,1,1,1,0,24,1112221111,1,1,1,1,2,0,1,1,2,,,,,,,10
2,1,3,3:00:00,7,1,0,0,5,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,5,1,0,25,1112212111,1,1,1,1,0,2,1,1,2,,,,,,,10
2,1,3,0:15:00,5,1,0,0,5,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,0,1,1,0,26,1112211211,1,1,1,1,2,0,1,1,2,,,,,,,10
2,1,3,3:00:00,1,1,0,0,4,0:00:00,11111,11111,1,1,1,1,0,11,111,1,1,111,1,1,1,0,27,1112211112,1,1,1,1,2,0,1,1,2,,,,,,,10
2,1,3,0:15:00,3,1,0,0,20,0:00:00,11111,11112,1,1,1,1,1,11,111,1,1,111,1,1,1,0,28,1112122111,1,1,1,1,2,1,1,1,2,,,,,,,10
2,1,3,3:00:00,5,1,0,0,6,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,1,1,29,1112121211,1,1,1,1,2,1,0,1,2,,,,,,,10
2,1,3,0:15:00,7,1,0,0,1,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,1,0,30,1112121112,1,1,1,1,2,1,1,1,2,,,,,,,10
2,1,3,3:00:00,6,1,0,0,5,0:00:00,11111,11111,1,1,1,1,2,11,111,1,1,111,1,1,1,0,31,1112112211,1,1,1,1,2,1,1,1,2,,,,,,,10
2,1,3,0:15:00,4,1,0,0,4,0:00:00,11111,11111,1,1,1,1,2,11,111,1,1,111,1,1,1,0,32,1112112112,1,1,1,1,2,1,1,1,2,,,,,,,10
2,1,3,3:00:00,8,1,0,0,2,0:00:00,11111,11111,1,1,1,1,2,11,111,1,1,111,1,1,1,0,33,1112111212,1,1,1,1,0,1,1,1,2,,,,,,,10
2,1,3,0:15:00,2,1,0,0,6,0:00:00,11111,11111,1,1,1,1,2,11,111,1,1,111,1,1,1,0,34,1111222111,1,1,1,1,2,1,1,1,2,,,,,,,10
2,1,3,3:00:00,4,1,0,0,1,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,4,1,0,35,1111221211,1,1,1,1,2,1,1,1,2,,,,,,,10
2,1,3,0:15:00,8,1,0,0,5,0:00:00,11112,11112,1,1,1,1,1,11,111,1,1,111,1,1,1,0,36,1111221112,1,1,1,1,2,1,1,1,2,,,,,,,10
2,1,3,3:00:00,2,1,0,0,4,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,1,0,37,1111212211,1,1,1,1,2,1,1,1,2,,,,,,,10
2,1,3,0:15:00,6,1,0,0,2,0:00:00,11111,11111,1,1,1,1,1,11,111,1,1,111,1,1,3,0,38,1111212112,1,1,1,1,1,1,1,1,2,,,,,,,10
